mudac_id,motion_type,filing_party,filed_before_joined,decison,decided_before_joined,proceeding_precentile
695784705017,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
695784705017,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
618475292950,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
618475292950,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
652835031672,Motion for Discovery Sanctions,Plaintiff,false,Granted in Part,false,0.51
661424968304,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
661424968304,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
661424968304,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
661424968304,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
661424968304,Motion for Discovery Sanctions,Unknown,true,Denied as Moot,true,0.51
661424968304,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,true,0.51
231928235846,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
103079220158,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
712964575026,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
592705488799,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
841813595278,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
51539611677,Motion for Discovery Sanctions,Unknown,true,Granted,false,0.51
635655161750,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
326417516963,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
661424965652,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
661424965652,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
661424965652,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
85899346324,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
214748367377,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
575525623122,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
730144444110,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
180388629414,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
137438955376,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
489626275106,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
68719478318,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
223338302884,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
223338302884,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
68719477550,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
566935686908,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
128849020285,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
223338300969,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
730144441022,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
8589939715,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
8589939715,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
163208760878,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
163208760878,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
163208760878,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
515396078890,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
515396078890,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
42949673043,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
807453851710,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
807453851710,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
661424963756,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
661424963756,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
455266536943,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
455266536943,Motion for Discovery Sanctions,Unknown,true,Denied,false,0.51
850403530087,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
137438955254,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
343597388532,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
292057778523,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
292057778523,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
180388626950,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
214748369753,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
403726929140,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
231928235973,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
730144443737,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
395136994256,Motion for Discovery Sanctions,Unknown,true,Denied as Moot,true,0.51
77309414114,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
541165881796,Motion for Discovery Sanctions,Defendant,false,Denied,true,0.51
730144445460,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
730144445460,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
326417516351,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
326417516351,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
326417516351,Motion for Discovery Sanctions,Plaintiff,false,Granted,false,0.51
326417516351,Motion for Discovery Sanctions,Plaintiff,false,Other,false,0.51
326417516351,Motion for Discovery Sanctions,Plaintiff,false,Other,false,0.51
326417516351,Motion for Discovery Sanctions,Plaintiff,false,Granted,false,0.51
137438958687,Motion for Discovery Sanctions,Unknown,true,Denied,false,0.51
137438958687,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
489626273152,Motion for Discovery Sanctions,Defendant,false,Other,false,0.51
51539610338,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
197568497646,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
197568497646,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
687194770641,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
4622,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
807453853051,Motion for Discovery Sanctions,Unknown,true,Denied,false,0.51
687194770438,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
360777253117,Motion for Discovery Sanctions,Defendant,true,Denied,true,0.51
146028888156,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
188978565496,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
42949674298,Motion for Discovery Sanctions,Defendant,true,Denied,true,0.51
42949674298,Motion for Discovery Sanctions,Defendant,true,Denied,true,0.51
171798696944,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
386547060550,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
386547060550,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
292057778595,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
77309412978,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
609885361182,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
137438958628,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
94489281932,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
283467842147,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
558345751010,Motion for Discovery Sanctions,Plaintiff,false,Granted in Part,false,0.51
206158431611,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
695784702071,Motion for Discovery Sanctions,Defendant,false,Denied as Moot,false,0.51
506806143179,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
584115554063,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
403726930783,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
635655163273,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
635655163273,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
1328,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
257698037812,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
8589935480,Motion for Discovery Sanctions,Unknown,false,Other,false,0.51
8589935480,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
283467842234,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
773094115067,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
8589938494,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
841813593276,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
420906796335,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
8589937136,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
8589937136,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
68719477454,Motion for Discovery Sanctions,Plaintiff,false,Denied,true,0.51
833223657122,Motion for Discovery Sanctions,Plaintiff,true,Other,true,0.51
541165881559,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
154618826151,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
816043786611,Motion for Discovery Sanctions,Plaintiff,true,Granted,false,0.51
816043786611,Motion for Discovery Sanctions,Plaintiff,true,Granted,false,0.51
120259088951,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
498216211077,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
704374638118,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
377957122531,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
730144440767,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
240518173234,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
283467843432,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
283467843432,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
412316861136,Motion for Discovery Sanctions,Plaintiff,false,Granted in Part,false,0.51
274877909351,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
438086664290,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
438086669010,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
438086669010,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
532575946335,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
618475295934,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
618475295934,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
618475295934,Motion for Discovery Sanctions,Plaintiff,true,Denied as Moot,true,0.51
618475295934,Motion for Discovery Sanctions,Plaintiff,false,Denied as Moot,false,0.51
824633723130,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
68719478738,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
747324312200,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
833223655755,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
833223655755,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
833223655755,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
652835034077,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
652835034077,Motion for Discovery Sanctions,Unknown,true,Denied,false,0.51
558345749543,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
223338301255,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
481036339387,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
798863922120,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
721554506298,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
489626275683,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
489626275683,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
558345748920,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
206158433821,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
790273985665,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
790273985665,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
790273985665,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
395136993543,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
558345751738,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
180388627710,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
180388627710,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
773094113426,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
240518169996,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
77309414497,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
532575948586,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
309237648456,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
558345748807,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
601295422903,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
601295422903,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
489626272599,Motion for Discovery Sanctions,Plaintiff,false,Other,false,0.51
678604836104,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
445,Motion for Discovery Sanctions,Unknown,true,Other,true,0.51
257698038500,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
618475294252,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
515396075838,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
790273982499,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
790273982499,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
790273982499,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
223338300608,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
223338300608,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
223338300608,Motion for Discovery Sanctions,Plaintiff,false,Denied as Moot,false,0.51
635655160974,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
635655160974,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
635655160974,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
446676602610,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
558345752927,Motion for Discovery Sanctions,Plaintiff,true,Denied,false,0.51
335007454403,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
343597387011,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
343597387011,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
51539611126,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
558345753086,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
146028888270,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
214748368515,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
730144442868,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
764504183291,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
317827583693,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
292057778387,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
292057778387,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
240518173322,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
652835033833,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
755914249208,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
429496734044,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
429496734044,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
60129542355,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
60129542355,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
8589938162,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
257698041898,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
257698041898,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
257698041898,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
17179873390,Motion for Discovery Sanctions,Unknown,true,Denied as Moot,true,0.51
17179873390,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
773094116864,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
283467842279,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
523986011524,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
506806144221,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
506806144221,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
721554506969,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
721554506969,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
335007454163,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
644245098045,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
377957126840,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
532575949887,Motion for Discovery Sanctions,Defendant,false,Granted,true,0.51
317827580976,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
558345749495,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
558345749495,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
558345749495,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
798863917946,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
3007,Motion for Discovery Sanctions,Plaintiff,false,Granted,false,0.51
128849024223,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
120259088211,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
120259088211,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
120259088211,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
8589939325,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
395136994236,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
420906798820,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
326417519932,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
326417519932,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
420906798032,Motion for Discovery Sanctions,Plaintiff,false,Granted,true,0.51
455266536621,Motion for Discovery Sanctions,Defendant,true,Granted in Part,true,0.51
627065229925,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
214748369622,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
489626275856,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
489626275856,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
506806143674,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
455266537821,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
455266537821,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
541165882738,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
592705489526,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
438086668998,Motion for Discovery Sanctions,Plaintiff,false,Denied,true,0.51
695784702177,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
309237646369,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
575525622020,Motion for Discovery Sanctions,Unknown,false,Other,true,0.51
575525622020,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
773094113902,Motion for Discovery Sanctions,Defendant,false,Granted in Part,true,0.51
558345749522,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
558345749522,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
429496731771,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
403726925923,Motion for Discovery Sanctions,Unknown,true,Other,true,0.51
403726925923,Motion for Discovery Sanctions,Unknown,true,Other,true,0.51
180388629165,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
644245094485,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
644245094485,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
644245094485,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
627065227099,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
661424963853,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
661424963853,Motion for Discovery Sanctions,Plaintiff,false,Denied as Moot,false,0.51
17179869479,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
352187319692,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
532575946001,Motion for Discovery Sanctions,Unknown,false,Granted,true,0.51
721554507271,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
137438955719,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
137438958458,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
137438958458,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
481036340538,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
25769804176,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
25769804176,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
395136991737,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
300647711299,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
764504179620,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
738734380114,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
352187322112,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
773094115541,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
790273984427,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
472446405288,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
755914246041,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
755914246041,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
60129544071,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
77309414008,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
266287973293,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
309237650436,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
266287976481,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
833223656323,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
446676603575,Motion for Discovery Sanctions,Defendant,true,Denied,true,0.51
446676603575,Motion for Discovery Sanctions,Defendant,false,Denied,true,0.51
670014903441,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
670014903441,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
670014903441,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
670014903441,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
635655159872,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
8589935502,Motion for Discovery Sanctions,Unknown,false,Denied,true,0.51
446676598949,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
790273986541,Motion for Discovery Sanctions,Defendant,true,Granted,true,0.51
790273986541,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
34359740108,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
395136994147,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
584115557384,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
386547059703,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
386547059703,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
721554507310,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
721554511024,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
463856469270,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
463856469270,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
601295422764,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
695784702618,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
695784702618,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
478,Motion for Discovery Sanctions,Defendant,true,Granted,true,0.51
369367192765,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
120259087260,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
120259087260,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
120259087260,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
120259087260,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
790273986753,Motion for Discovery Sanctions,Defendant,false,Granted in Part,false,0.51
764504179585,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
764504179585,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
764504179585,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
111669152865,Motion for Discovery Sanctions,Defendant,true,Other,true,0.51
111669152865,Motion for Discovery Sanctions,Defendant,false,Other,false,0.51
68719481112,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
68719481112,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
687194767984,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
17179871565,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
223338301328,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
223338301328,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
773094118148,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
231928236580,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
309237647679,Motion for Discovery Sanctions,Unknown,false,Granted in Part,false,0.51
309237647679,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
575525621830,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
188978563278,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
188978563278,Motion for Discovery Sanctions,Unknown,true,Granted,true,0.51
592705488999,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
738734376850,Motion for Discovery Sanctions,Defendant,false,Denied as Moot,true,0.51
678604833428,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
549755818460,Motion for Discovery Sanctions,Unknown,true,Granted in Part,true,0.51
223338300239,Motion for Discovery Sanctions,Defendant,false,Granted,false,0.51
34359741706,Motion for Discovery Sanctions,Unknown,false,Granted,false,0.51
661424966164,Motion for Discovery Sanctions,Plaintiff,true,Denied,true,0.51
790273986569,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
721554508407,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
120259084492,Motion for Discovery Sanctions,Unknown,false,Denied as Moot,false,0.51
584115557316,Motion for Discovery Sanctions,Plaintiff,false,Denied,false,0.51
584115557316,Motion for Discovery Sanctions,Defendant,false,Denied,false,0.51
171798694691,Motion for Discovery Sanctions,Unknown,true,Denied,true,0.51
171798694691,Motion for Discovery Sanctions,Unknown,false,Denied,false,0.51
