mudac_id,motion_type,filing_party,filed_before_joined,proceeding_precentile
472446403705,Motion for Summary Judgment,Defendant,false,0.0
472446403705,Motion for Summary Judgment,Defendant,false,0.0
532575949569,Motion for Summary Judgment,Defendant,false,0.0
652835033670,Motion for Summary Judgment,Defendant,false,0.0
300647711422,Motion for Summary Judgment,Defendant,false,0.0
188978563820,Motion for Summary Judgment,Defendant,false,0.0
661424963934,Motion for Summary Judgment,Defendant,false,0.0
816043786746,Motion for Summary Judgment,Defendant,false,0.0
77309415008,Motion for Summary Judgment,Defendant,false,0.0
506806142989,Motion for Summary Judgment,Defendant,false,0.0
309237646564,Motion for Summary Judgment,Defendant,false,0.0
188978562610,Motion for Summary Judgment,Defendant,false,0.0
738734376983,Motion for Summary Judgment,Defendant,false,0.0
738734376983,Motion for Summary Judgment,Plaintiff,false,0.0
738734376983,Motion for Summary Judgment,Plaintiff,false,0.0
850403525252,Motion for Summary Judgment,Plaintiff,false,0.0
274877907403,Motion for Summary Judgment,Defendant,false,0.0
403726927401,Motion for Summary Judgment,Defendant,false,0.0
798863917512,Motion for Summary Judgment,Defendant,false,0.0
807453853768,Motion for Summary Judgment,Defendant,false,0.0
807453853768,Motion for Summary Judgment,Plaintiff,false,0.0
223338303076,Motion for Summary Judgment,Plaintiff,false,0.0
197568499137,Motion for Summary Judgment,Defendant,false,0.0
670014903441,Motion for Summary Judgment,Defendant,false,0.0
670014903441,Motion for Summary Judgment,Unknown,false,0.0
670014903441,Motion for Summary Judgment,Defendant,false,0.0
670014903441,Motion for Summary Judgment,Unknown,false,0.0
670014903441,Motion for Summary Judgment,Defendant,false,0.0
317827582693,Motion for Summary Judgment,Defendant,false,0.0
180388627173,Motion for Summary Judgment,Defendant,false,0.0
678604837534,Motion for Summary Judgment,Defendant,false,0.0
712964575766,Motion for Summary Judgment,Unknown,false,0.0
712964575766,Motion for Summary Judgment,Defendant,false,0.0
412316864032,Motion for Summary Judgment,Defendant,false,0.0
455266538877,Motion for Summary Judgment,Defendant,false,0.0
455266538877,Motion for Summary Judgment,Defendant,false,0.0
137438956702,Motion for Summary Judgment,Unknown,false,0.0
635655159872,Motion for Summary Judgment,Defendant,false,0.0
223338303713,Motion for Summary Judgment,Defendant,false,0.0
25769808771,Motion for Summary Judgment,Unknown,false,0.0
25769808771,Motion for Summary Judgment,Plaintiff,false,0.0
412316861287,Motion for Summary Judgment,Defendant,false,0.0
592705490517,Motion for Summary Judgment,Defendant,false,0.0
77309412998,Motion for Summary Judgment,Unknown,false,0.0
420906799213,Motion for Summary Judgment,Defendant,false,0.0
592705488569,Motion for Summary Judgment,Defendant,false,0.0
592705488569,Motion for Summary Judgment,Plaintiff,false,0.0
592705488569,Motion for Summary Judgment,Plaintiff,false,0.0
223338303313,Motion for Summary Judgment,Defendant,false,0.0
343597385306,Motion for Summary Judgment,Plaintiff,false,0.0
343597385306,Motion for Summary Judgment,Plaintiff,false,0.0
343597385306,Motion for Summary Judgment,Plaintiff,false,0.0
240518169130,Motion for Summary Judgment,Unknown,false,0.0
652835031418,Motion for Summary Judgment,Plaintiff,false,0.0
412316860943,Motion for Summary Judgment,Plaintiff,true,0.0
412316860943,Motion for Summary Judgment,Unknown,false,0.0
412316860943,Motion for Summary Judgment,Plaintiff,false,0.0
412316860943,Motion for Summary Judgment,Unknown,false,0.0
412316860943,Motion for Summary Judgment,Plaintiff,false,0.0
412316860943,Motion for Summary Judgment,Plaintiff,false,0.0
412316860943,Motion for Summary Judgment,Defendant,true,0.0
283467844427,Motion for Summary Judgment,Defendant,false,0.0
420906796607,Motion for Summary Judgment,Plaintiff,false,0.0
592705489806,Motion for Summary Judgment,Unknown,false,0.0
532575945085,Motion for Summary Judgment,Defendant,false,0.0
532575945085,Motion for Summary Judgment,Defendant,false,0.0
68719478849,Motion for Summary Judgment,Defendant,false,0.0
68719478849,Motion for Summary Judgment,Defendant,false,0.0
773094118203,Motion for Summary Judgment,Defendant,false,0.0
446676600393,Motion for Summary Judgment,Defendant,false,0.0
635655163768,Motion for Summary Judgment,Plaintiff,false,0.0
790273987857,Motion for Summary Judgment,Defendant,false,0.0
790273986541,Motion for Summary Judgment,Defendant,true,0.0
790273986541,Motion for Summary Judgment,Defendant,false,0.0
790273986541,Motion for Summary Judgment,Defendant,true,0.0
790273986541,Motion for Summary Judgment,Defendant,true,0.0
17179874068,Motion for Summary Judgment,Defendant,false,0.0
661424963599,Motion for Summary Judgment,Defendant,false,0.0
584115557384,Motion for Summary Judgment,Defendant,true,0.0
137438957462,Motion for Summary Judgment,Defendant,false,0.0
137438957462,Motion for Summary Judgment,Defendant,false,0.0
395136995741,Motion for Summary Judgment,Defendant,false,0.0
395136995741,Motion for Summary Judgment,Defendant,false,0.0
395136995741,Motion for Summary Judgment,Defendant,false,0.0
738734378750,Motion for Summary Judgment,Defendant,false,0.0
283467843336,Motion for Summary Judgment,Defendant,false,0.0
850403528567,Motion for Summary Judgment,Defendant,false,0.0
558345750376,Motion for Summary Judgment,Defendant,false,0.0
558345750376,Motion for Summary Judgment,Defendant,false,0.0
94489284381,Motion for Summary Judgment,Defendant,false,0.0
94489284381,Motion for Summary Judgment,Unknown,false,0.0
352187323113,Motion for Summary Judgment,Unknown,true,0.0
377957122949,Motion for Summary Judgment,Defendant,false,0.0
188978565501,Motion for Summary Judgment,Plaintiff,false,0.0
188978565501,Motion for Summary Judgment,Defendant,false,0.0
94489285099,Motion for Summary Judgment,Defendant,false,0.0
481036339807,Motion for Summary Judgment,Defendant,false,0.0
747324310221,Motion for Summary Judgment,Defendant,false,0.0
472446405928,Motion for Summary Judgment,Defendant,false,0.0
678604834424,Motion for Summary Judgment,Defendant,false,0.0
455266536598,Motion for Summary Judgment,Defendant,false,0.0
146028889413,Motion for Summary Judgment,Defendant,false,0.0
472446407894,Motion for Summary Judgment,Defendant,false,0.0
841813592580,Motion for Summary Judgment,Defendant,false,0.0
841813592580,Motion for Summary Judgment,Defendant,false,0.0
343597386572,Motion for Summary Judgment,Defendant,false,0.0
369367188287,Motion for Summary Judgment,Unknown,false,0.0
25769808710,Motion for Summary Judgment,Defendant,false,0.0
541165884753,Motion for Summary Judgment,Defendant,false,0.0
712964575818,Motion for Summary Judgment,Defendant,false,0.0
712964575818,Motion for Summary Judgment,Defendant,false,0.0
111669151993,Motion for Summary Judgment,Defendant,false,0.0
446676601397,Motion for Summary Judgment,Defendant,false,0.0
455266536787,Motion for Summary Judgment,Defendant,false,0.0
438086668324,Motion for Summary Judgment,Unknown,false,0.0
824633721644,Motion for Summary Judgment,Defendant,false,0.0
446676603127,Motion for Summary Judgment,Defendant,false,0.0
455266538887,Motion for Summary Judgment,Defendant,false,0.0
335007451858,Motion for Summary Judgment,Plaintiff,false,0.0
335007451858,Motion for Summary Judgment,Defendant,false,0.0
627065229298,Motion for Summary Judgment,Defendant,false,0.0
627065229298,Motion for Summary Judgment,Plaintiff,false,0.0
214748369097,Motion for Summary Judgment,Defendant,false,0.0
515396079787,Motion for Summary Judgment,Unknown,false,0.0
601295423537,Motion for Summary Judgment,Defendant,false,0.0
730144445273,Motion for Summary Judgment,Defendant,false,0.0
661424967995,Motion for Summary Judgment,Defendant,false,0.0
395136996324,Motion for Summary Judgment,Unknown,false,0.0
652835032897,Motion for Summary Judgment,Defendant,false,0.0
68719477418,Motion for Summary Judgment,Defendant,false,0.0
283467841655,Motion for Summary Judgment,Defendant,false,0.0
360777257034,Motion for Summary Judgment,Plaintiff,false,0.0
360777257034,Motion for Summary Judgment,Defendant,false,0.0
712964574487,Motion for Summary Judgment,Defendant,false,0.0
592705490168,Motion for Summary Judgment,Defendant,false,0.0
369367189033,Motion for Summary Judgment,Plaintiff,false,0.0
369367188447,Motion for Summary Judgment,Defendant,false,0.0
188978565064,Motion for Summary Judgment,Plaintiff,false,0.0
197568497520,Motion for Summary Judgment,Defendant,false,0.0
223338301756,Motion for Summary Judgment,Defendant,false,0.0
223338301756,Motion for Summary Judgment,Defendant,false,0.0
532575948994,Motion for Summary Judgment,Defendant,false,0.0
94489280566,Motion for Summary Judgment,Defendant,false,0.0
403726928260,Motion for Summary Judgment,Defendant,false,0.0
833223660169,Motion for Summary Judgment,Defendant,false,0.0
489626275546,Motion for Summary Judgment,Unknown,false,0.0
128849021056,Motion for Summary Judgment,Unknown,false,0.0
695784702618,Motion for Summary Judgment,Defendant,false,0.0
695784702618,Motion for Summary Judgment,Defendant,false,0.0
695784702618,Motion for Summary Judgment,Defendant,false,0.0
326417518140,Motion for Summary Judgment,Defendant,false,0.0
730144441067,Motion for Summary Judgment,Defendant,false,0.0
790273986043,Motion for Summary Judgment,Other,false,0.0
515396076680,Motion for Summary Judgment,Defendant,false,0.0
515396076680,Motion for Summary Judgment,Plaintiff,false,0.0
584115552297,Motion for Summary Judgment,Defendant,false,0.0
403726929685,Motion for Summary Judgment,Defendant,false,0.0
403726929685,Motion for Summary Judgment,Defendant,false,0.0
850403526094,Motion for Summary Judgment,Defendant,true,0.0
850403526094,Motion for Summary Judgment,Defendant,true,0.0
300647715708,Motion for Summary Judgment,Defendant,false,0.0
300647715708,Motion for Summary Judgment,Defendant,false,0.0
300647715708,Motion for Summary Judgment,Defendant,false,0.0
300647715708,Motion for Summary Judgment,Defendant,false,0.0
51539610946,Motion for Summary Judgment,Plaintiff,false,0.0
51539610946,Motion for Summary Judgment,Defendant,false,0.0
51539610946,Motion for Summary Judgment,Plaintiff,false,0.0
25769808311,Motion for Summary Judgment,Defendant,false,0.0
257698040567,Motion for Summary Judgment,Defendant,false,0.0
670014903400,Motion for Summary Judgment,Defendant,false,0.0
300647714151,Motion for Summary Judgment,Defendant,false,0.0
472446405401,Motion for Summary Judgment,Defendant,false,0.0
223338303396,Motion for Summary Judgment,Defendant,false,0.0
300647712092,Motion for Summary Judgment,Defendant,false,0.0
128849021797,Motion for Summary Judgment,Defendant,false,0.0
438086667798,Motion for Summary Judgment,Defendant,false,0.0
326417519580,Motion for Summary Judgment,Unknown,false,0.0
42949677879,Motion for Summary Judgment,Defendant,false,0.0
695784706813,Motion for Summary Judgment,Defendant,false,0.0
395136991990,Motion for Summary Judgment,Defendant,false,0.0
395136991990,Motion for Summary Judgment,Plaintiff,true,0.0
120259085825,Motion for Summary Judgment,Plaintiff,false,0.0
25769803990,Motion for Summary Judgment,Plaintiff,false,0.0
25769803990,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
369367188500,Motion for Summary Judgment,Defendant,false,0.0
566935687092,Motion for Summary Judgment,Plaintiff,false,0.0
17179871955,Motion for Summary Judgment,Defendant,false,0.0
704374638771,Motion for Summary Judgment,Defendant,false,0.0
77309411471,Motion for Summary Judgment,Unknown,false,0.0
635655162400,Motion for Summary Judgment,Defendant,false,0.0
420906797384,Motion for Summary Judgment,Plaintiff,false,0.0
103079218582,Motion for Summary Judgment,Defendant,false,0.0
781684049202,Motion for Summary Judgment,Defendant,false,0.0
188978565374,Motion for Summary Judgment,Unknown,false,0.0
188978565374,Motion for Summary Judgment,Unknown,false,0.0
326417517371,Motion for Summary Judgment,Defendant,false,0.0
326417517371,Motion for Summary Judgment,Plaintiff,false,0.0
478,Motion for Summary Judgment,Plaintiff,false,0.0
403726931021,Motion for Summary Judgment,Plaintiff,false,0.0
17179873028,Motion for Summary Judgment,Defendant,false,0.0
773094116543,Motion for Summary Judgment,Defendant,false,0.0
773094116543,Motion for Summary Judgment,Defendant,false,0.0
790273982984,Motion for Summary Judgment,Defendant,false,0.0
472446405053,Motion for Summary Judgment,Defendant,false,0.0
292057778746,Motion for Summary Judgment,Unknown,true,0.0
283467845630,Motion for Summary Judgment,Defendant,false,0.0
326417518181,Motion for Summary Judgment,Defendant,false,0.0
317827583785,Motion for Summary Judgment,Defendant,false,0.0
317827583785,Motion for Summary Judgment,Defendant,false,0.0
317827583785,Motion for Summary Judgment,Defendant,false,0.0
317827583785,Motion for Summary Judgment,Defendant,false,0.0
317827583785,Motion for Summary Judgment,Defendant,false,0.0
824633726110,Motion for Summary Judgment,Defendant,false,0.0
781684052220,Motion for Summary Judgment,Unknown,false,0.0
781684052220,Motion for Summary Judgment,Unknown,false,0.0
584115552770,Motion for Summary Judgment,Plaintiff,false,0.0
257698042149,Motion for Summary Judgment,Defendant,false,0.0
592705488744,Motion for Summary Judgment,Defendant,false,0.0
180388630987,Motion for Summary Judgment,Defendant,false,0.0
94489283704,Motion for Summary Judgment,Defendant,false,0.0
154618824568,Motion for Summary Judgment,Defendant,false,0.0
592705487803,Motion for Summary Judgment,Defendant,false,0.0
51539608796,Motion for Summary Judgment,Defendant,false,0.0
51539608796,Motion for Summary Judgment,Defendant,false,0.0
515396077885,Motion for Summary Judgment,Defendant,false,0.0
515396077885,Motion for Summary Judgment,Defendant,false,0.0
627065228196,Motion for Summary Judgment,Defendant,false,0.0
627065228196,Motion for Summary Judgment,Defendant,false,0.0
206158430899,Motion for Summary Judgment,Defendant,false,0.0
120259087260,Motion for Summary Judgment,Defendant,false,0.0
730144443246,Motion for Summary Judgment,Defendant,false,0.0
816043788326,Motion for Summary Judgment,Defendant,false,0.0
3083,Motion for Summary Judgment,Unknown,false,0.0
154618826969,Motion for Summary Judgment,Defendant,false,0.0
412316863435,Motion for Summary Judgment,Defendant,false,0.0
283467842168,Motion for Summary Judgment,Defendant,false,0.0
816043787440,Motion for Summary Judgment,Defendant,false,0.0
816043787440,Motion for Summary Judgment,Defendant,false,0.0
463856469400,Motion for Summary Judgment,Defendant,false,0.0
214748367271,Motion for Summary Judgment,Plaintiff,false,0.0
214748367271,Motion for Summary Judgment,Plaintiff,false,0.0
214748367271,Motion for Summary Judgment,Defendant,false,0.0
214748367271,Motion for Summary Judgment,Defendant,false,0.0
609885359396,Motion for Summary Judgment,Unknown,false,0.0
395136995604,Motion for Summary Judgment,Defendant,false,0.0
627065227785,Motion for Summary Judgment,Defendant,false,0.0
266287975125,Motion for Summary Judgment,Defendant,false,0.0
94489285486,Motion for Summary Judgment,Defendant,false,0.0
94489285486,Motion for Summary Judgment,Defendant,false,0.0
94489285486,Motion for Summary Judgment,Defendant,false,0.0
94489285486,Motion for Summary Judgment,Defendant,false,0.0
231928236790,Motion for Summary Judgment,Defendant,false,0.0
274877906995,Motion for Summary Judgment,Defendant,false,0.0
163208759604,Motion for Summary Judgment,Unknown,false,0.0
17179871684,Motion for Summary Judgment,Defendant,false,0.0
850403527758,Motion for Summary Judgment,Defendant,false,0.0
807453853862,Motion for Summary Judgment,Plaintiff,false,0.0
807453853862,Motion for Summary Judgment,Plaintiff,true,0.0
438086669305,Motion for Summary Judgment,Defendant,false,0.0
798863918372,Motion for Summary Judgment,Defendant,false,0.0
438086666993,Motion for Summary Judgment,Defendant,false,0.0
541165884375,Motion for Summary Judgment,Defendant,false,0.0
670014900904,Motion for Summary Judgment,Defendant,false,0.0
670014900904,Motion for Summary Judgment,Plaintiff,false,0.0
111669150437,Motion for Summary Judgment,Defendant,false,0.0
180388628753,Motion for Summary Judgment,Plaintiff,false,0.0
429496730801,Motion for Summary Judgment,Defendant,false,0.0
163208760844,Motion for Summary Judgment,Defendant,false,0.0
747324310396,Motion for Summary Judgment,Defendant,false,0.0
695784702109,Motion for Summary Judgment,Defendant,false,0.0
154618826323,Motion for Summary Judgment,Unknown,false,0.0
154618826323,Motion for Summary Judgment,Unknown,false,0.0
68719481467,Motion for Summary Judgment,Defendant,false,0.0
300647710945,Motion for Summary Judgment,Defendant,false,0.0
377957123444,Motion for Summary Judgment,Defendant,false,0.0
17179874016,Motion for Summary Judgment,Defendant,false,0.0
17179874016,Motion for Summary Judgment,Defendant,true,0.0
515396076546,Motion for Summary Judgment,Plaintiff,false,0.0
335007453599,Motion for Summary Judgment,Defendant,false,0.0
575525619308,Motion for Summary Judgment,Defendant,false,0.0
377957124698,Motion for Summary Judgment,Defendant,false,0.0
292057778297,Motion for Summary Judgment,Defendant,false,0.0
292057778297,Motion for Summary Judgment,Defendant,false,0.0
292057778297,Motion for Summary Judgment,Plaintiff,false,0.0
386547058387,Motion for Summary Judgment,Defendant,false,0.0
712964575782,Motion for Summary Judgment,Defendant,false,0.0
644245097390,Motion for Summary Judgment,Plaintiff,false,0.0
489626276206,Motion for Summary Judgment,Defendant,false,0.0
249108104823,Motion for Summary Judgment,Defendant,false,0.0
549755814126,Motion for Summary Judgment,Unknown,false,0.0
34359741644,Motion for Summary Judgment,Other,false,0.0
34359741644,Motion for Summary Judgment,Other,false,0.0
154618824832,Motion for Summary Judgment,Defendant,false,0.0
17179870657,Motion for Summary Judgment,Defendant,false,0.0
618475292833,Motion for Summary Judgment,Defendant,false,0.0
850403528380,Motion for Summary Judgment,Defendant,false,0.0
214748367091,Motion for Summary Judgment,Defendant,false,0.0
566935686324,Motion for Summary Judgment,Defendant,false,0.0
300647712483,Motion for Summary Judgment,Unknown,false,0.0
180388631842,Motion for Summary Judgment,Unknown,false,0.0
180388631842,Motion for Summary Judgment,Plaintiff,false,0.0
317827579935,Motion for Summary Judgment,Defendant,false,0.0
335007452875,Motion for Summary Judgment,Unknown,false,0.0
335007452875,Motion for Summary Judgment,Defendant,false,0.0
335007452875,Motion for Summary Judgment,Defendant,false,0.0
60129547522,Motion for Summary Judgment,Defendant,false,0.0
566935688416,Motion for Summary Judgment,Defendant,false,0.0
369367189051,Motion for Summary Judgment,Plaintiff,false,0.0
481036341989,Motion for Summary Judgment,Defendant,false,0.0
618475293345,Motion for Summary Judgment,Defendant,false,0.0
68719480969,Motion for Summary Judgment,Defendant,false,0.0
687194767984,Motion for Summary Judgment,Defendant,false,0.0
687194767984,Motion for Summary Judgment,Defendant,false,0.0
601295422725,Motion for Summary Judgment,Defendant,false,0.0
721554507883,Motion for Summary Judgment,Defendant,false,0.0
695784702744,Motion for Summary Judgment,Defendant,true,0.0
841813590299,Motion for Summary Judgment,Defendant,false,0.0
841813590299,Motion for Summary Judgment,Plaintiff,false,0.0
352187320504,Motion for Summary Judgment,Defendant,false,0.0
584115556784,Motion for Summary Judgment,Unknown,false,0.0
446676599427,Motion for Summary Judgment,Defendant,false,0.0
197568495799,Motion for Summary Judgment,Defendant,false,0.0
197568495799,Motion for Summary Judgment,Defendant,false,0.0
498216209366,Motion for Summary Judgment,Defendant,false,0.0
352187321058,Motion for Summary Judgment,Defendant,false,0.0
541165882155,Motion for Summary Judgment,Defendant,true,0.0
541165882155,Motion for Summary Judgment,Defendant,false,0.0
369367189856,Motion for Summary Judgment,Defendant,false,0.0
343597385731,Motion for Summary Judgment,Defendant,false,0.0
463856472420,Motion for Summary Judgment,Unknown,true,0.0
463856472420,Motion for Summary Judgment,Defendant,true,0.0
541165881186,Motion for Summary Judgment,Defendant,false,0.0
352187321978,Motion for Summary Judgment,Defendant,false,0.0
214748367345,Motion for Summary Judgment,Defendant,true,0.0
214748367345,Motion for Summary Judgment,Defendant,false,0.0
489626274322,Motion for Summary Judgment,Defendant,false,0.0
489626274322,Motion for Summary Judgment,Defendant,false,0.0
455266538486,Motion for Summary Judgment,Defendant,false,0.0
566935686443,Motion for Summary Judgment,Defendant,false,0.0
352187318527,Motion for Summary Judgment,Plaintiff,false,0.0
352187318527,Motion for Summary Judgment,Plaintiff,false,0.0
438086668752,Motion for Summary Judgment,Defendant,false,0.0
171798694733,Motion for Summary Judgment,Defendant,false,0.0
171798694733,Motion for Summary Judgment,Defendant,true,0.0
146028890338,Motion for Summary Judgment,Defendant,false,0.0
335007452532,Motion for Summary Judgment,Defendant,false,0.0
163208758407,Motion for Summary Judgment,Plaintiff,false,0.0
8589935002,Motion for Summary Judgment,Defendant,false,0.0
850403528636,Motion for Summary Judgment,Defendant,false,0.0
661424965035,Motion for Summary Judgment,Defendant,false,0.0
558345749978,Motion for Summary Judgment,Unknown,false,0.0
764504183575,Motion for Summary Judgment,Defendant,false,0.0
764504183575,Motion for Summary Judgment,Defendant,false,0.0
94489284433,Motion for Summary Judgment,Defendant,false,0.0
755914247888,Motion for Summary Judgment,Defendant,false,0.0
755914247888,Motion for Summary Judgment,Defendant,false,0.0
841813594444,Motion for Summary Judgment,Defendant,true,0.0
738734380261,Motion for Summary Judgment,Defendant,false,0.0
532575949894,Motion for Summary Judgment,Defendant,false,0.0
532575949894,Motion for Summary Judgment,Defendant,false,0.0
395136995072,Motion for Summary Judgment,Defendant,false,0.0
377957124532,Motion for Summary Judgment,Defendant,false,0.0
223338301328,Motion for Summary Judgment,Defendant,false,0.0
249108104333,Motion for Summary Judgment,Defendant,false,0.0
489626272392,Motion for Summary Judgment,Defendant,false,0.0
833223656115,Motion for Summary Judgment,Defendant,false,0.0
34359740862,Motion for Summary Judgment,Defendant,false,0.0
695784702138,Motion for Summary Judgment,Defendant,false,0.0
704374638045,Motion for Summary Judgment,Defendant,false,0.0
403726928393,Motion for Summary Judgment,Plaintiff,false,0.0
8589936165,Motion for Summary Judgment,Defendant,false,0.0
352187318521,Motion for Summary Judgment,Other,false,0.0
661424966021,Motion for Summary Judgment,Defendant,false,0.0
506806143614,Motion for Summary Judgment,Defendant,false,0.0
506806142116,Motion for Summary Judgment,Defendant,false,0.0
249108105232,Motion for Summary Judgment,Defendant,false,0.0
309237650239,Motion for Summary Judgment,Defendant,false,0.0
309237650239,Motion for Summary Judgment,Defendant,false,0.0
652835031345,Motion for Summary Judgment,Defendant,false,0.0
188978561287,Motion for Summary Judgment,Defendant,false,0.0
730144441735,Motion for Summary Judgment,Defendant,false,0.0
240518171238,Motion for Summary Judgment,Unknown,false,0.0
403726929132,Motion for Summary Judgment,Defendant,false,0.0
481036337684,Motion for Summary Judgment,Defendant,false,0.0
137438953685,Motion for Summary Judgment,Defendant,false,0.0
231928236580,Motion for Summary Judgment,Defendant,false,0.0
171798697163,Motion for Summary Judgment,Defendant,false,0.0
335007451567,Motion for Summary Judgment,Defendant,false,0.0
558345751601,Motion for Summary Judgment,Defendant,false,0.0
309237647820,Motion for Summary Judgment,Defendant,false,0.0
60129545997,Motion for Summary Judgment,Defendant,false,0.0
446676600080,Motion for Summary Judgment,Unknown,false,0.0
678604834939,Motion for Summary Judgment,Defendant,false,0.0
575525622393,Motion for Summary Judgment,Defendant,false,0.0
377957126931,Motion for Summary Judgment,Unknown,false,0.0
455266536142,Motion for Summary Judgment,Defendant,false,0.0
17179870763,Motion for Summary Judgment,Defendant,false,0.0
798863922465,Motion for Summary Judgment,Defendant,false,0.0
670014899289,Motion for Summary Judgment,Unknown,false,0.0
257698040123,Motion for Summary Judgment,Defendant,false,0.0
592705487472,Motion for Summary Judgment,Defendant,false,0.0
592705487472,Motion for Summary Judgment,Defendant,false,0.0
163208757309,Motion for Summary Judgment,Defendant,false,0.0
163208757309,Motion for Summary Judgment,Defendant,false,0.0
335007452914,Motion for Summary Judgment,Defendant,false,0.0
292057779876,Motion for Summary Judgment,Defendant,false,0.0
695784706700,Motion for Summary Judgment,Defendant,false,0.0
532575945213,Motion for Summary Judgment,Plaintiff,false,0.0
343597385621,Motion for Summary Judgment,Defendant,false,0.0
240518169323,Motion for Summary Judgment,Defendant,false,0.0
635655163619,Motion for Summary Judgment,Defendant,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
695784707221,Motion for Summary Judgment,Unknown,false,0.0
197568497190,Motion for Summary Judgment,Defendant,false,0.0
283467844444,Motion for Summary Judgment,Defendant,false,0.0
77309416360,Motion for Summary Judgment,Defendant,false,0.0
635655161657,Motion for Summary Judgment,Defendant,false,0.0
360777252892,Motion for Summary Judgment,Plaintiff,false,0.0
661424968240,Motion for Summary Judgment,Defendant,false,0.0
532575948977,Motion for Summary Judgment,Defendant,false,0.0
188978563278,Motion for Summary Judgment,Defendant,false,0.0
764504180423,Motion for Summary Judgment,Defendant,false,0.0
635655161320,Motion for Summary Judgment,Defendant,true,0.0
635655161320,Motion for Summary Judgment,Defendant,true,0.0
661424968848,Motion for Summary Judgment,Defendant,false,0.0
240518171561,Motion for Summary Judgment,Defendant,false,0.0
670014903274,Motion for Summary Judgment,Defendant,false,0.0
670014903274,Motion for Summary Judgment,Unknown,false,0.0
94489285884,Motion for Summary Judgment,Defendant,false,0.0
326417518406,Motion for Summary Judgment,Defendant,false,0.0
326417518406,Motion for Summary Judgment,Defendant,true,0.0
833223659291,Motion for Summary Judgment,Defendant,false,0.0
833223659291,Motion for Summary Judgment,Plaintiff,false,0.0
833223659291,Motion for Summary Judgment,Other,true,0.0
463856472714,Motion for Summary Judgment,Defendant,false,0.0
429496732375,Motion for Summary Judgment,Plaintiff,false,0.0
317827584448,Motion for Summary Judgment,Unknown,false,0.0
704374640115,Motion for Summary Judgment,Defendant,false,0.0
704374640115,Motion for Summary Judgment,Plaintiff,false,0.0
386547061859,Motion for Summary Judgment,Defendant,false,0.0
463856473256,Motion for Summary Judgment,Defendant,false,0.0
816043790919,Motion for Summary Judgment,Defendant,false,0.0
523986015398,Motion for Summary Judgment,Defendant,false,0.0
171798693245,Motion for Summary Judgment,Defendant,false,0.0
171798693245,Motion for Summary Judgment,Defendant,false,0.0
171798693245,Motion for Summary Judgment,Defendant,false,0.0
180388627514,Motion for Summary Judgment,Plaintiff,false,0.0
360777255727,Motion for Summary Judgment,Defendant,false,0.0
360777255727,Motion for Summary Judgment,Other,false,0.0
841813591589,Motion for Summary Judgment,Defendant,false,0.0
592705488830,Motion for Summary Judgment,Unknown,true,0.0
670014901606,Motion for Summary Judgment,Defendant,false,0.0
463856471853,Motion for Summary Judgment,Defendant,true,0.0
463856471853,Motion for Summary Judgment,Defendant,false,0.0
463856471853,Motion for Summary Judgment,Defendant,true,0.0
824633722944,Motion for Summary Judgment,Defendant,false,0.0
635655161338,Motion for Summary Judgment,Defendant,false,0.0
549755818460,Motion for Summary Judgment,Defendant,false,0.0
498216206361,Motion for Summary Judgment,Defendant,false,0.0
343597386365,Motion for Summary Judgment,Defendant,false,0.0
515396076053,Motion for Summary Judgment,Defendant,false,0.0
352187323304,Motion for Summary Judgment,Defendant,false,0.0
352187323304,Motion for Summary Judgment,Unknown,false,0.0
352187323304,Motion for Summary Judgment,Defendant,false,0.0
352187323304,Motion for Summary Judgment,Defendant,true,0.0
773094113594,Motion for Summary Judgment,Unknown,false,0.0
773094113428,Motion for Summary Judgment,Defendant,false,0.0
438086664344,Motion for Summary Judgment,Defendant,false,0.0
532575945552,Motion for Summary Judgment,Defendant,false,0.0
283467844078,Motion for Summary Judgment,Unknown,false,0.0
627065225312,Motion for Summary Judgment,Defendant,false,0.0
824633720964,Motion for Summary Judgment,Defendant,false,0.0
171798693543,Motion for Summary Judgment,Defendant,false,0.0
17179873290,Motion for Summary Judgment,Defendant,false,0.0
17179873290,Motion for Summary Judgment,Defendant,false,0.0
386547061298,Motion for Summary Judgment,Defendant,false,0.0
240518172786,Motion for Summary Judgment,Defendant,false,0.0
146028891302,Motion for Summary Judgment,Defendant,false,0.0
